timestamp_s,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,gx_raw,gy_raw,gz_raw,ax_raw,ay_raw,az_raw
9.614182,-1.535714,-1.528384,-1.905898,10.425499,-11.234549,8.807398,-1257,-1251,-1560,8711,-9387,7359
9.614534,-1.557705,-1.528384,-1.853364,10.328557,-11.236943,8.820563,-1275,-1251,-1517,8630,-9389,7370
9.614712,-1.527162,-1.467297,-1.822820,10.441058,-11.299178,8.781068,-1250,-1201,-1492,8724,-9441,7337
9.615061,-1.519831,-1.521053,-1.905898,10.444648,-11.357822,8.941442,-1244,-1245,-1560,8727,-9490,7471
9.615417,-1.497840,-1.483180,-1.860694,10.587070,-11.357822,9.053943,-1226,-1214,-1523,8846,-9490,7565
9.615769,-1.458745,-1.475849,-1.761734,10.746247,-11.448780,9.132933,-1194,-1208,-1442,8979,-9566,7631
9.616118,-1.436754,-1.483180,-1.761734,10.803694,-11.490669,9.147295,-1176,-1214,-1442,9027,-9601,7643
9.616422,-1.429423,-1.459967,-1.769064,10.760609,-11.578037,9.156870,-1170,-1195,-1448,8991,-9674,7651
9.616773,-1.375667,-1.407432,-1.754403,10.679225,-11.629500,9.108997,-1126,-1152,-1436,8923,-9717,7611
9.617122,-1.436754,-1.407432,-1.709199,10.596644,-11.703703,9.170035,-1176,-1152,-1399,8854,-9779,7662
9.617420,-1.420871,-1.391550,-1.716530,10.739066,-11.905965,9.243041,-1163,-1139,-1405,8973,-9948,7723
9.617770,-1.382998,-1.330463,-1.624900,10.734279,-11.969397,9.222695,-1132,-1089,-1330,8969,-10001,7706
9.617954,-1.352454,-1.369559,-1.640783,10.813269,-11.955035,9.350755,-1107,-1121,-1343,9035,-9989,7813
9.618425,-1.382998,-1.384219,-1.670104,10.740263,-12.019663,9.408202,-1132,-1133,-1367,8974,-10043,7861
9.618778,-1.375667,-1.346346,-1.632231,10.716326,-12.109425,9.365117,-1126,-1102,-1336,8954,-10118,7825
9.619129,-1.323133,-1.323133,-1.572366,10.868322,-12.205170,9.381872,-1083,-1083,-1287,9081,-10198,7839
9.619315,-1.262047,-1.301142,-1.648113,10.763002,-12.187218,9.293307,-1033,-1065,-1349,8993,-10183,7765
9.619654,-1.292590,-1.301142,-1.541823,10.712736,-12.304506,9.418973,-1058,-1065,-1262,8951,-10281,7870
9.620005,-1.292590,-1.240055,-1.488066,10.863535,-12.377512,9.472830,-1058,-1015,-1218,9077,-10342,7915
9.620338,-1.299920,-1.277929,-1.518610,10.838402,-12.340411,9.499160,-1064,-1046,-1243,9056,-10311,7937
9.620684,-1.254716,-1.254716,-1.473406,10.929360,-12.419401,9.440516,-1027,-1027,-1206,9132,-10377,7888
9.621035,-1.299920,-1.216843,-1.466075,10.938935,-12.499588,9.533868,-1064,-996,-1200,9140,-10444,7966
9.621223,-1.224173,-1.240055,-1.466075,11.001169,-12.554642,9.587725,-1002,-1015,-1200,9192,-10490,8011
9.621586,-1.238834,-1.194851,-1.428202,10.914998,-12.574988,9.640385,-1014,-978,-1169,9120,-10507,8055
9.621943,-1.215621,-1.164308,-1.351233,10.917392,-12.572594,9.657141,-995,-953,-1106,9122,-10505,8069
9.622296,-1.208290,-1.155756,-1.306029,10.879094,-12.649191,9.695439,-989,-946,-1069,9090,-10569,8101
9.622650,-1.224173,-1.141095,-1.336572,10.919786,-12.734165,9.762461,-1002,-934,-1094,9124,-10640,8157
9.623005,-1.177747,-1.117882,-1.343902,11.019122,-12.856240,9.825892,-964,-915,-1100,9207,-10742,8210
9.623201,-1.148426,-1.133765,-1.282816,11.008350,-12.813155,9.789988,-940,-928,-1050,9198,-10706,8180
9.623559,-1.148426,-1.110552,-1.222951,10.918589,-12.795203,9.716982,-940,-909,-1001,9123,-10691,8119
9.623915,-1.193630,-1.072678,-1.207069,10.870716,-12.823926,9.847435,-977,-878,-988,9083,-10715,8228
9.624273,-1.117882,-1.087339,-1.222951,10.901833,-12.855044,9.816318,-915,-890,-1001,9109,-10741,8202
9.624587,-1.139874,-1.065348,-1.147204,11.082553,-12.825123,9.830679,-933,-872,-939,9260,-10716,8214
9.624940,-1.132543,-1.058018,-1.154534,11.068191,-12.813155,9.901292,-927,-866,-945,9248,-10706,8273
9.625247,-1.026253,-1.020144,-1.108109,11.130426,-12.858634,10.098767,-840,-835,-907,9300,-10744,8438
9.625561,-1.026253,-0.973718,-1.039692,11.136410,-12.777250,10.034139,-840,-797,-851,9305,-10676,8384
9.625913,-1.033583,-0.959058,-1.048244,11.180692,-12.721000,10.056878,-846,-785,-858,9342,-10629,8403
9.626269,-1.003040,-1.058018,-1.055574,11.076569,-12.816745,10.064059,-821,-866,-864,9255,-10709,8409
9.626589,-0.988379,-0.996931,-1.086117,10.943722,-12.870602,10.169380,-809,-816,-889,9144,-10754,8497
9.626772,-1.011592,-0.935845,-0.994488,10.968855,-12.778447,10.110735,-828,-766,-814,9165,-10677,8448
9.627119,-0.965166,-0.966388,-0.941953,11.047845,-12.794006,9.987463,-790,-791,-771,9231,-10690,8345
9.627583,-0.943175,-0.912632,-0.941953,10.967658,-12.876586,10.036533,-772,-747,-771,9164,-10759,8386
9.627765,-0.896749,-0.897971,-0.926071,10.959281,-12.799990,9.932409,-734,-735,-758,9157,-10695,8299
9.628111,-0.882089,-0.852767,-0.873537,11.046649,-12.685095,9.985069,-722,-698,-715,9230,-10599,8343
9.628418,-0.867428,-0.860098,-0.842993,10.983217,-12.847863,10.026958,-710,-704,-690,9177,-10735,8378
9.628765,-0.882089,-0.836885,-0.819780,11.023909,-12.784431,9.969511,-722,-685,-671,9211,-10682,8330
9.629112,-0.874758,-0.799011,-0.819780,11.160347,-12.792809,10.028155,-716,-654,-671,9325,-10689,8379
9.629418,-0.844215,-0.784350,-0.797789,11.089734,-12.893342,10.090389,-691,-642,-653,9266,-10773,8431
9.629765,-0.882089,-0.784350,-0.720820,10.978430,-12.726984,9.964723,-722,-642,-590,9173,-10634,8326
9.630112,-0.836885,-0.768468,-0.751364,11.034680,-12.710228,9.969511,-685,-629,-615,9220,-10620,8330
9.630297,-0.828333,-0.730594,-0.736703,11.029893,-12.725787,9.999431,-678,-598,-603,9216,-10633,8355
9.630808,-0.806341,-0.708603,-0.698829,11.057420,-12.864618,9.922835,-660,-580,-572,9239,-10749,8291
9.631155,-0.752585,-0.685390,-0.652404,10.964068,-12.850256,9.847435,-616,-561,-534,9161,-10737,8228
9.631339,-0.813672,-0.654847,-0.599869,10.857551,-12.876586,10.023368,-666,-536,-491,9072,-10759,8375
9.631677,-0.714712,-0.708603,-0.682947,10.929360,-12.765282,9.967117,-585,-580,-559,9132,-10666,8328
9.632177,-0.692721,-0.678060,-0.607200,10.977233,-12.738952,10.044910,-567,-555,-497,9172,-10644,8393
9.632339,-0.759916,-0.601091,-0.583987,10.918589,-12.726984,9.969511,-622,-492,-478,9123,-10634,8330
9.632685,-0.783129,-0.678060,-0.621860,10.922179,-12.753314,10.068847,-641,-555,-509,9126,-10656,8413
9.633044,-0.700051,-0.532674,-0.524122,10.867126,-12.786825,10.164592,-573,-436,-429,9080,-10684,8493
9.633228,-0.676838,-0.586430,-0.447153,10.859945,-12.704244,10.174167,-554,-480,-366,9074,-10615,8501
9.633580,-0.577878,-0.525344,-0.394619,10.894652,-12.827517,10.095177,-473,-430,-323,9103,-10718,8435
9.633922,-0.601091,-0.494800,-0.378736,10.856354,-12.732968,10.059272,-492,-405,-310,9071,-10639,8405
9.634269,-0.547335,-0.541226,-0.356745,10.758215,-12.634829,10.070043,-448,-443,-292,8989,-10557,8414
9.634584,-0.554665,-0.532674,-0.340863,10.832418,-12.636026,9.981479,-454,-436,-279,9051,-10558,8340
9.634925,-0.487470,-0.480140,-0.326202,10.783348,-12.613286,10.048501,-399,-393,-267,9010,-10539,8396
9.635273,-0.487470,-0.419053,-0.302989,10.739066,-12.548658,10.076028,-399,-343,-248,8973,-10485,8419
9.635587,-0.419053,-0.449596,-0.227242,10.625368,-12.516344,9.967117,-343,-368,-186,8878,-10458,8328
9.635936,-0.365297,-0.404392,-0.280998,10.667257,-12.516344,9.932409,-299,-331,-230,8913,-10458,8299
9.636284,-0.350636,-0.350636,-0.234572,10.648108,-12.315278,9.817514,-287,-287,-192,8897,-10290,8203
9.636587,-0.342084,-0.298102,-0.174707,10.654092,-12.364347,9.666715,-280,-244,-143,8902,-10331,8077
9.636769,-0.342084,-0.357967,-0.128282,10.518851,-12.279373,9.636795,-280,-293,-105,8789,-10260,8052
9.637128,-0.342084,-0.343306,-0.219911,10.567921,-12.262618,9.450091,-280,-281,-180,8830,-10246,7896
9.637481,-0.282220,-0.282220,-0.090408,10.523638,-12.280570,9.287323,-231,-231,-74,8793,-10261,7760
9.637824,-0.282220,-0.289550,-0.120951,10.539197,-12.241075,9.320834,-231,-237,-99,8806,-10228,7788
9.638287,-0.282220,-0.305432,-0.166155,10.494915,-12.257830,9.277749,-231,-250,-136,8769,-10242,7752
9.638417,-0.251676,-0.244346,-0.090408,10.414728,-12.152510,9.231073,-206,-200,-74,8702,-10154,7713
9.638737,-0.244346,-0.229685,0.053756,10.359674,-12.059158,9.156870,-200,-188,44,8656,-10076,7651
9.639065,-0.259007,-0.183259,0.007330,10.516457,-12.121393,9.262190,-212,-150,6,8787,-10128,7739
9.639397,-0.282220,-0.168599,0.075747,10.474569,-12.099850,9.330409,-231,-138,62,8752,-10110,7796
9.639749,-0.183259,-0.168599,0.160047,10.535606,-12.023254,9.361526,-150,-138,131,8803,-10046,7822
9.640100,-0.228463,-0.116064,0.068417,10.603825,-11.932295,9.335196,-187,-95,56,8860,-9970,7800
9.640517,-0.107512,-0.123395,0.068417,10.515261,-11.780299,9.271765,-88,-101,56,8786,-9843,7747
9.640850,-0.114843,-0.107512,0.129503,10.573905,-11.842534,9.330409,-94,-88,106,8835,-9895,7796
9.641164,-0.107512,-0.100182,0.197920,10.542787,-11.739607,9.235860,-88,-82,162,8809,-9809,7717
9.641511,-0.062308,-0.092851,0.152716,10.493718,-11.590005,9.204743,-51,-76,125,8768,-9684,7691
9.641878,-0.023213,-0.076969,0.259007,10.543984,-11.481094,9.147295,-19,-63,212,8810,-9593,7643
9.642075,-0.001222,-0.062308,0.273667,10.569117,-11.337476,8.961788,-1,-51,224,8831,-9473,7488
9.642438,0.036652,-0.085521,0.197920,10.508080,-11.348247,8.931868,30,-70,162,8780,-9482,7463
9.642647,0.083078,-0.069639,0.243124,10.596644,-11.301571,8.929474,68,-57,199,8854,-9443,7461
9.643018,0.097738,-0.008552,0.356745,10.535606,-11.161543,8.821760,80,-7,292,8803,-9326,7371
9.643384,0.135612,0.013439,0.311541,10.514064,-11.072979,8.791840,111,11,255,8785,-9252,7346
9.643594,0.067195,0.074525,0.318871,10.547575,-10.876700,8.730802,55,61,261,8813,-9088,7295
9.643938,0.166155,0.074525,0.448375,10.573905,-10.849173,8.745164,136,61,367,8835,-9065,7307
9.644293,0.158825,0.067195,0.432492,10.490127,-10.755821,8.638647,130,55,354,8765,-8987,7218
9.644494,0.150273,0.119729,0.417831,10.584676,-10.733082,8.504603,123,98,342,8844,-8968,7106
9.644854,0.204029,0.058643,0.448375,10.529622,-10.594251,8.418432,167,48,367,8798,-8852,7034
9.645227,0.256563,0.051313,0.448375,10.585873,-10.382414,8.424416,210,42,367,8845,-8675,7039
9.645606,0.272446,0.142942,0.417831,10.529622,-10.271109,8.333458,223,117,342,8798,-8582,6963
9.645962,0.249233,0.105069,0.455705,10.591857,-10.228024,8.316702,204,86,373,8850,-8546,6949
9.646320,0.310319,0.119729,0.516792,10.618187,-10.214859,8.261648,254,98,423,8872,-8535,6903
9.646700,0.317650,0.188146,0.441044,10.656485,-9.897701,8.176674,260,154,361,8904,-8270,6832
9.646876,0.295659,0.157603,0.432492,10.588267,-9.864190,8.065370,242,129,354,8847,-8242,6739
9.647201,0.371406,0.188146,0.554665,10.566724,-9.795972,7.991167,304,154,454,8829,-8185,6677
9.647564,0.401949,0.241902,0.547335,10.528426,-9.830679,8.023481,329,198,448,8797,-8214,6704
9.647941,0.393397,0.241902,0.448375,10.583479,-9.670306,7.961247,322,198,367,8843,-8080,6652
9.648318,0.401949,0.249233,0.554665,10.528426,-9.530278,7.858320,329,204,454,8797,-7963,6566
9.648498,0.409279,0.249233,0.554665,10.614597,-9.429745,7.768559,335,204,454,8869,-7879,6491
9.648843,0.447153,0.272446,0.599869,10.543984,-9.320834,7.658451,366,223,491,8810,-7788,6399
9.649200,0.522900,0.287106,0.599869,10.571511,-9.272961,7.622547,428,235,491,8833,-7748,6369
9.649560,0.423940,0.263894,0.637743,10.614597,-9.136524,7.664435,347,216,522,8869,-7634,6404
9.649920,0.492357,0.287106,0.569326,10.669650,-9.070699,7.541163,403,235,466,8915,-7579,6301
9.650112,0.560774,0.256563,0.592539,10.545181,-8.971363,7.408316,459,210,485,8811,-7496,6190
9.650425,0.515570,0.348193,0.660956,10.534410,-8.931868,7.423874,422,285,541,8802,-7463,6203
9.650788,0.568104,0.355523,0.637743,10.679225,-8.827744,7.338900,465,291,522,8923,-7376,6132
9.651133,0.598647,0.348193,0.630412,10.631352,-8.827744,7.304192,490,285,516,8883,-7376,6103
9.651490,0.560774,0.355523,0.675616,10.618187,-8.757132,7.238367,459,291,553,8872,-7317,6048
9.651848,0.643851,0.362854,0.630412,10.650501,-8.638647,7.164165,527,297,516,8899,-7218,5986
9.652040,0.659734,0.386067,0.623082,10.599038,-8.663780,7.206053,540,316,510,8856,-7239,6021
9.652408,0.629191,0.408058,0.698829,10.631352,-8.526146,7.070813,515,334,572,8883,-7124,5908
9.652770,0.629191,0.355523,0.684168,10.644517,-8.468698,7.130654,515,291,560,8894,-7076,5958
9.653128,0.728151,0.400727,0.646295,10.631352,-8.331064,6.979854,596,328,529,8883,-6961,5832
9.653462,0.659734,0.408058,0.675616,10.704358,-8.413645,6.923604,540,334,553,8944,-7030,5785
9.653921,0.766024,0.423940,0.744033,10.644517,-8.321489,6.813496,627,347,609,8894,-6953,5693
9.654105,0.758694,0.445931,0.691499,10.639730,-8.200611,6.790757,621,365,566,8890,-6852,5674
9.654427,0.720820,0.438601,0.698829,10.706752,-8.234122,6.811103,590,359,572,8946,-6880,5691
9.654782,0.773355,0.438601,0.706160,10.686406,-8.241303,6.714160,633,359,578,8929,-6886,5610
9.655136,0.773355,0.492357,0.729372,10.657682,-8.135982,6.660303,633,403,597,8905,-6798,5565
9.655492,0.796568,0.499687,0.660956,10.713933,-8.055795,6.550196,652,409,541,8952,-6731,5473
9.655844,0.856432,0.499687,0.759916,10.767790,-8.095290,6.543015,701,409,622,8997,-6764,5467
9.656194,0.811228,0.522900,0.713490,10.695980,-8.054599,6.552590,664,428,584,8937,-6730,5475
9.656389,0.841772,0.507018,0.729372,10.768986,-7.979199,6.571739,689,415,597,8998,-6667,5491
9.656747,0.872315,0.507018,0.744033,10.737869,-7.978002,6.505914,714,415,609,8972,-6666,5436
9.657107,0.910188,0.499687,0.774576,10.776167,-7.843958,6.416152,745,409,634,9004,-6554,5361
9.657429,0.940732,0.507018,0.752585,10.809678,-7.818825,6.462828,770,415,616,9032,-6533,5400
9.657793,0.940732,0.514348,0.767246,10.662469,-7.834384,6.416152,770,421,628,8909,-6546,5361
9.658126,0.849102,0.575435,0.812450,10.780955,-7.815235,6.429317,695,471,665,9008,-6530,5372
9.658307,0.924849,0.544891,0.805120,10.709145,-7.671616,6.326391,757,446,659,8948,-6410,5286
9.658659,1.031140,0.507018,0.736703,10.678028,-7.685978,6.338359,844,415,603,8922,-6422,5296
9.659176,1.039692,0.537561,0.850324,10.676831,-7.669223,6.430514,851,440,696,8921,-6408,5373
9.659364,1.031140,0.598647,0.781907,10.618187,-7.678797,6.346736,844,490,640,8872,-6416,5303
9.659720,1.061683,0.582765,0.744033,10.619384,-7.572280,6.346736,869,477,609,8873,-6327,5303
9.660203,1.001818,0.582765,0.805120,10.675634,-7.532785,6.291683,820,477,659,8920,-6294,5257
9.660417,1.084896,0.598647,0.858876,10.614597,-7.523211,6.217480,888,490,703,8869,-6286,5195
9.660778,1.077565,0.507018,0.767246,10.612203,-7.506455,6.144474,882,415,628,8867,-6272,5134
9.660968,1.039692,0.620639,0.812450,10.479356,-7.425071,6.215086,851,508,665,8756,-6204,5193
9.661321,1.061683,0.560774,0.812450,10.625368,-7.464566,6.039154,869,459,665,8878,-6237,5046
9.661673,1.084896,0.620639,0.828333,10.518851,-7.431055,6.052319,888,508,678,8789,-6209,5057
9.662017,1.130100,0.620639,0.812450,10.520048,-7.477731,6.017611,925,508,665,8790,-6248,5028
9.662372,1.115439,0.643851,0.904080,10.454223,-7.332916,5.952983,913,527,740,8735,-6127,4974
9.662558,1.130100,0.613308,0.858876,10.454223,-7.439433,6.003249,925,502,703,8735,-6216,5016
9.662881,1.084896,0.659734,0.835663,10.461404,-7.440630,5.921865,888,540,684,8741,-6217,4948
9.663228,1.077565,0.667064,0.904080,10.564330,-7.458582,5.927849,882,546,740,8827,-6232,4953
9.663579,1.115439,0.636521,0.888197,10.449435,-7.399938,5.896732,913,521,727,8731,-6183,4927
9.663928,1.130100,0.674395,0.866206,10.560740,-7.500471,5.929046,925,552,709,8824,-6267,4954
9.664278,1.214399,0.659734,0.904080,10.533213,-7.454992,5.935030,994,540,740,8801,-6229,4959
9.664588,1.183856,0.667064,0.965166,10.552362,-7.356853,5.844072,969,546,790,8817,-6147,4883
9.664958,1.137430,0.697608,0.934623,10.582282,-7.322145,5.808167,931,571,765,8842,-6118,4853
9.665301,1.153313,0.681725,0.956614,10.549968,-7.277862,5.802183,944,558,783,8815,-6081,4848
9.665483,1.122769,0.697608,1.017701,10.601432,-7.320948,5.700454,919,571,833,8858,-6117,4763
9.665826,1.221729,0.697608,0.972497,10.602628,-7.261107,5.747130,1000,571,796,8859,-6067,4802
9.666179,1.221729,0.659734,0.949284,10.535606,-7.182117,5.750720,1000,540,777,8803,-6001,4805
9.666536,1.183856,0.697608,0.949284,10.625368,-7.110308,5.772263,969,571,777,8878,-5941,4823
9.666885,1.205847,0.697608,1.040913,10.694784,-7.040892,5.664549,987,571,852,8936,-5883,4733
9.667239,1.243721,0.719599,1.003040,10.672044,-7.161771,5.657368,1018,589,821,8917,-5984,4727
9.667575,1.252273,0.667064,1.003040,10.701964,-7.050467,5.619070,1025,546,821,8942,-5891,4695
9.667919,1.266933,0.674395,1.062905,10.645714,-6.987035,5.629841,1037,552,870,8895,-5838,4704
9.668267,1.252273,0.704938,0.994488,10.662469,-6.961902,5.654975,1025,577,814,8909,-5817,4725
9.668586,1.281594,0.780685,1.033583,10.727098,-6.826661,5.578378,1049,639,846,8963,-5704,4661
9.668934,1.281594,0.667064,1.048244,10.599038,-6.799134,5.637022,1049,546,858,8856,-5681,4710
9.669282,1.274264,0.681725,1.086117,10.666060,-6.778788,5.706438,1043,558,889,8912,-5664,4768
9.669591,1.259603,0.728151,1.086117,10.689996,-6.687830,5.635825,1031,596,889,8932,-5588,4709
9.669776,1.297477,0.681725,1.025031,10.679225,-6.635170,5.675320,1062,558,839,8923,-5544,4742
9.670124,1.373224,0.697608,1.116661,10.784545,-6.601659,5.724390,1124,571,914,9011,-5516,4783
9.670460,1.320690,0.750142,1.078787,10.751034,-6.370673,5.638219,1081,614,883,8983,-5323,4711
9.670911,1.358563,0.750142,1.131321,10.752231,-6.381444,5.684895,1112,614,926,8984,-5332,4750
9.671075,1.412319,0.758694,1.139874,10.719917,-6.278518,5.689682,1156,621,933,8957,-5246,4754
9.671413,1.403767,0.712268,1.116661,10.782151,-6.278518,5.872796,1149,583,914,9009,-5246,4907
9.671765,1.373224,0.697608,1.109330,10.778561,-6.139687,5.772263,1124,571,908,9006,-5130,4823
9.672160,1.441641,0.728151,1.192408,10.707949,-6.014021,5.850056,1180,596,976,8947,-5025,4888
9.672510,1.450193,0.690277,1.109330,10.742656,-5.987690,5.856040,1187,565,908,8976,-5003,4893
9.672696,1.403767,0.742812,1.109330,10.663666,-5.948195,5.841678,1149,608,908,8910,-4970,4881
9.673045,1.396437,0.766024,1.139874,10.654092,-5.882370,5.901519,1143,627,933,8902,-4915,4931
9.673403,1.450193,0.690277,1.192408,10.711539,-5.793806,5.911094,1187,565,976,8950,-4841,4939
9.673756,1.472184,0.780685,1.177747,10.662469,-5.665746,5.913488,1205,639,964,8909,-4734,4941
9.674107,1.457523,0.811228,1.215621,10.701964,-5.700454,5.967345,1193,664,995,8942,-4763,4986
9.674420,1.450193,0.789237,1.177747,10.796513,-5.523324,5.998462,1187,646,964,9021,-4615,5012
9.674772,1.518610,0.780685,1.185078,10.779758,-5.475452,5.950589,1243,639,970,9007,-4575,4972
9.675123,1.495397,0.750142,1.192408,10.684012,-5.354573,6.002052,1224,614,976,8927,-4474,5015
9.675473,1.488066,0.789237,1.238834,10.643320,-5.301913,6.008036,1218,646,1014,8893,-4430,5020
9.675819,1.540601,0.766024,1.177747,10.678028,-5.191805,5.942211,1261,627,964,8922,-4338,4965
9.676166,1.556483,0.780685,1.185078,10.773774,-5.207364,6.018808,1274,639,970,9002,-4351,5029
9.676349,1.533270,0.818559,1.215621,10.763002,-5.042203,6.031973,1255,670,995,8993,-4213,5040
9.676695,1.540601,0.811228,1.215621,10.713933,-5.088879,6.049925,1261,664,995,8952,-4252,5055
9.677205,1.518610,0.827111,1.161865,10.766593,-4.994330,6.176788,1243,677,951,8996,-4173,5161
9.677388,1.488066,0.864984,1.199738,10.779758,-5.000314,6.093011,1218,708,982,9007,-4178,5091
9.677738,1.547931,0.811228,1.192408,10.802497,-4.977574,6.181575,1267,664,976,9026,-4159,5165
9.678248,1.533270,0.849102,1.230282,10.758215,-4.872254,6.266550,1255,695,1007,8989,-4071,5236
9.678267,1.533270,0.895528,1.170417,10.718720,-4.877042,6.206709,1255,733,958,8956,-4075,5186
9.678745,1.547931,0.818559,1.147204,10.734279,-4.808823,6.209102,1267,670,939,8969,-4018,5188
9.679193,1.571144,0.827111,1.170417,10.733082,-4.778902,6.304848,1286,677,958,8968,-3993,5268
9.679369,1.587027,0.879645,1.170417,10.728294,-4.752572,6.406577,1299,720,958,8964,-3971,5353
9.679701,1.601687,0.811228,1.161865,10.749837,-4.758556,6.371870,1311,664,951,8982,-3976,5324
9.679885,1.594357,0.857654,1.246164,10.794120,-4.626906,6.413758,1305,702,1020,9019,-3866,5359
9.680202,1.571144,0.872315,1.192408,10.760609,-4.646055,6.456844,1286,714,976,8991,-3882,5395
9.680705,1.609018,0.895528,1.139874,10.839599,-4.619725,6.375460,1317,733,933,9057,-3860,5327
9.681049,1.571144,0.886976,1.170417,10.790529,-4.496453,6.358705,1286,726,958,9016,-3757,5313
9.681231,1.684765,0.857654,1.139874,10.802497,-4.567065,6.357508,1379,702,933,9026,-3816,5312
9.681562,1.693317,0.886976,1.147204,10.809678,-4.510815,6.367082,1386,726,939,9032,-3769,5320
9.681902,1.662774,0.872315,1.230282,10.749837,-4.480894,6.447269,1361,714,1007,8982,-3744,5387
9.682246,1.616348,0.872315,1.161865,10.794120,-4.455761,6.327587,1323,714,951,9019,-3723,5287
9.682579,1.624900,0.963945,1.208290,10.837205,-4.449777,6.519079,1330,789,989,9055,-3718,5447
9.682909,1.654222,0.902858,1.238834,10.789332,-4.419856,6.447269,1354,739,1014,9015,-3693,5387
9.683249,1.722639,0.857654,1.161865,10.790529,-4.506027,6.446073,1410,702,951,9016,-3765,5386
9.683582,1.670104,0.978605,1.192408,10.715129,-4.508421,6.454450,1367,801,976,8953,-3767,5393
9.683929,1.684765,0.978605,1.199738,10.913802,-4.410282,6.543015,1379,801,982,9119,-3685,5467
9.684276,1.700647,0.917519,1.199738,10.882684,-4.462942,6.531047,1392,751,982,9093,-3729,5457
9.684581,1.684765,0.933401,1.161865,10.853961,-4.410282,6.478387,1379,764,951,9069,-3685,5413
9.684927,1.684765,1.001818,1.222951,10.834811,-4.331292,6.529850,1379,820,1001,9053,-3619,5456
9.685275,1.654222,0.940732,1.199738,10.828827,-4.337276,6.495142,1354,770,982,9048,-3624,5427
